# 意味分類表(見出し語と分類番号の対応)。部門だけを持つ検証用の表である。
# 出典は日本語 WordNet (1.1) と Princeton WordNet 3.0 である。
# 日本語 WordNet の取得元は
# https://github.com/bond-lab/wnja/releases/download/v1.1/wnjpn-ok.tab.gz である。
# Princeton WordNet 3.0 の取得元は
# https://wordnetcode.princeton.edu/3.0/WNdb-3.0.tar.gz である。
# 日本語 WordNet の利用条件は https://bond-lab.github.io/wnja/license.txt にある。
# 分類番号の小数点以下第 1 位だけが意味を持ち、残りの 3 桁は 0 で埋めてある。
# 部門は Princeton WordNet の lexname から写した。
# 版: wnja-1.1+pwn-3.0
$	1.1000	1.3000
%	1.1000
マッツィーニ	1.2000
マッツォ	1.4000
マット	1.1000	1.3000	1.4000	1.5000
マットレス	1.4000
マッピング	1.1000
マップ	1.4000
マッレス・ヴェノスタ	1.3000
マツ	1.5000
マツの州	1.1000	1.2000	1.5000
マツァ	1.4000
マツィエンドラ	1.1000	1.3000
マツノキヒワ	1.5000
マツバボタン	1.5000
マツバラン	1.5000
マツムシソウ	1.5000
マツモ	1.5000
マツヨイグサ	1.5000
マツ属	1.5000
マツ材	1.5000
マツ科	1.5000
マティアス	1.2000
マティエール	1.4000	1.5000
マティーニ	1.4000
マテガイ	1.5000
マテハン	1.3000
マテバシイ	1.5000
マテリアル	1.4000	1.5000
マディソン	1.1000	1.2000	1.5000
マトウダイ目	1.5000
マトリカニア	1.5000
マトリクス	1.2000
マトリックス	1.2000
マトン	1.4000
マトンチョップ	1.4000
マドマゼル	1.2000
マドモアゼル	1.2000	1.5000
マドモワゼル	1.2000	1.5000
マドラサ	1.2000
マドラス	1.1000	1.2000	1.4000	1.5000
マドリガル	1.3000
マドロス	1.2000
マドンナ	1.2000
マナグア	1.1000	1.2000	1.5000
マナティー	1.5000
マナー	1.1000	1.3000
マナーマ	1.1000	1.2000	1.5000
マニア	1.2000
マニキュア	1.3000
マニトバ	1.1000	1.2000	1.5000
マニトール	1.4000
マニフィカト	1.3000
マニフェスト	1.3000
マニフェスト・デスティニー	1.3000
マニフォールド	1.4000
マニプル州	1.1000	1.2000	1.5000
マニホールド	1.4000
マニヤ	1.2000
マニュアル	1.3000
マニュスクリプト	1.3000
マニュファクチャー	1.3000
マニラ	1.1000	1.2000	1.5000
マニラアサ	1.5000
マニラ湾	1.3000
マニラ麻	1.4000	1.5000
マニ教	1.3000
マニ車	1.3000
マヌカン	1.2000	1.4000
マヌーバー	1.3000
マヌーヴァー	1.3000
マネ	1.2000
マネキン	1.2000	1.4000
マネキン人形	1.4000
マネジメント	1.2000	1.3000
マネジャー	1.2000
マネタリスト	1.2000
マネタリズム	1.3000
マネー	1.3000
マネーサプライ	1.3000
マネージメント	1.2000	1.3000
マネージメントコンサルタント	1.2000
マネージャ	1.2000
マネージャー	1.2000
マネーメーカー	1.3000
マノメータ	1.4000
マノメーター	1.4000
マハディ	1.2000
マハトマ	1.2000
マハトマガンジー	1.2000
マハラシュトラ州	1.1000	1.2000	1.5000
マハラージャ	1.2000
マハン	1.2000
マヒワ	1.5000
マフ	1.4000
マフィア	1.2000
マフィン	1.4000
マフグ	1.5000
マフラ	1.4000
マフラー	1.4000
マプト	1.1000	1.2000	1.5000
マヘリア・ジャクソン	1.2000
マペット	1.2000
マホガニー	1.5000
マホメット	1.2000
マホメット教	1.3000
ママ	1.2000
ママレード	1.4000
マミー	1.2000
マメ	1.4000	1.5000
マメジカ	1.5000
マメット	1.2000
マメ科	1.5000
マメ科植物	1.5000
マヨネーズ	1.4000
マラウイ湖	1.5000
マラカイ	1.1000	1.2000	1.5000
マラカイボ	1.1000	1.2000	1.5000
マラガ	1.1000	1.2000	1.5000
マラケシュ	1.1000	1.2000	1.5000
マラスキノ	1.4000
マラスキノチェリー	1.4000
マラソン	1.1000	1.3000
マラチオン	1.4000	1.5000
マラボ	1.1000	1.2000	1.5000
マラマッド	1.2000
マラリア	1.1000	1.5000
マラリア原虫	1.5000
マラリア蚊	1.5000
マラルメ	1.2000
マランタ	1.5000
マランビジー川	1.5000
マラー	1.2000
マラーノ	1.2000
マリ	1.1000	1.2000	1.5000
マリア	1.2000
マリアッチ	1.2000
マリアナ	1.1000	1.2000	1.5000
マリオネット	1.2000	1.4000
マリゴールド	1.5000
マリッジ	1.1000	1.3000	1.5000
マリネード	1.4000
マリノフスキー	1.2000
マリポサ	1.5000
マリュス	1.5000
マリン	1.2000
マリンバ	1.4000
マリー	1.5000
マリーナ	1.4000
マリーニ	1.2000
マリーハムン	1.1000	1.2000	1.5000
マリーン	1.2000
マルカン	1.2000
マルガリータ	1.4000
マルキーズ諸島	1.1000	1.2000	1.5000
マルク	1.1000	1.2000	1.3000
マルクス	1.2000
マルクスレーニン主義	1.3000
マルクス・アントニウス	1.2000
マルクス兄弟	1.2000
マルクーゼ	1.2000
マルケ州	1.1000	1.2000	1.5000
マルコフ	1.2000
マルコフ連鎖	1.3000	1.5000
マルコフ過程	1.3000	1.5000
マルコワ	1.2000
マルコーニ	1.2000
マルサス	1.2000
マルサス主義	1.3000
マルサラ	1.4000
マルシャル	1.2000
マルスグリ	1.4000	1.5000
マルセイユ	1.1000	1.2000	1.5000
マルソー	1.2000
マルタバン湾	1.5000
マルタ・リラ	1.1000
マルタ熱	1.1000	1.5000
マルチトラックレコーダー	1.2000
マルチパン	1.4000
マルチプログラミング	1.3000	1.5000
マルチプロセシング	1.3000	1.5000
マルチプロセッサ	1.4000
マルチプロセッサコンピュータ	1.4000
マルチプロセッサコンピューター	1.4000
マルチプロセッシング	1.3000	1.5000
マルチメディア	1.3000
マルチメディアシステム	1.3000
マルチャノ	1.2000
マルチーズ	1.2000	1.3000	1.5000
マルッカ	1.1000
マルティ	1.2000
マルティメディア	1.3000
マルティーニ	1.4000
マルテンサイト	1.4000	1.5000
マルディグラ	1.1000
マルドゥク	1.2000
マルハナバチ	1.5000
マルハナバチヤドリ属	1.5000
マルハナバチ属	1.5000
マルピーギ	1.2000
マルブランシュ	1.2000
マルマラ島	1.5000
マルマラ海	1.5000
マルメ	1.1000	1.2000	1.5000
マルメロ	1.4000	1.5000
マルロー	1.2000
マル秘	1.3000
マレイ	1.2000	1.3000
マレイン酸	1.4000	1.5000
マレイン酸塩	1.4000	1.5000
マレー川	1.5000
マロウ	1.5000
マロック	1.1000	1.2000	1.5000
マロニエ	1.5000
マロリー	1.2000
マロン	1.2000
マロー	1.2000
マローン	1.2000
マン	1.2000
マンガベイ	1.5000
マンガベー	1.5000
マンガン	1.4000	1.5000
マンガン鋼	1.4000	1.5000
マンガ家	1.2000
マンキー	1.5000
マンクス猫	1.5000
マングローブ	1.5000
マングース	1.5000
マンケート	1.1000	1.2000	1.5000
マンゴスチン	1.4000	1.5000
マンゴルト	1.5000
マンゴー	1.4000	1.5000
マンサク科	1.5000
マンサード屋根	1.4000
マンサール	1.2000
マンション	1.4000
マンシー	1.1000	1.2000	1.5000
マンスフィールド	1.1000	1.2000	1.5000
マンソン	1.2000
マンダリン	1.2000	1.4000	1.5000
マンダリンオレンジ	1.4000
マンダレー	1.1000	1.2000	1.5000
マンチェスター	1.1000	1.2000	1.5000
マンチネイア	1.3000
マンツォーニ	1.2000
マンティコア	1.2000
マンテル	1.2000
マンデラ	1.2000
マンデリシュタム	1.2000
マンデルブロート	1.2000
マンデルブロ集合	1.2000
マント	1.3000	1.4000
マントノン	1.2000
マントファスマ	1.5000
マントリル	1.5000
マントル	1.2000	1.5000
マントルピース	1.4000
マントー反応	1.3000
マンドリル	1.5000
マンドリン	1.4000
マンドレル	1.4000
マンドレーク	1.5000
マンナ	1.4000	1.5000
マンネンスギ	1.5000
マンハイム	1.1000	1.2000	1.5000
マンハッタン	1.1000	1.2000	1.5000
マンハッタン計画	1.2000	1.3000
マンハント	1.3000
マンパワー	1.2000
マンホール	1.4000
マンホールの蓋	1.4000
マンボ	1.3000
マンボウ	1.4000	1.5000
マンモス	1.5000
マンモスケーブ国立公園	1.1000	1.2000	1.5000
マンモン	1.1000	1.2000	1.5000
マンロウ	1.2000
マン島	1.1000	1.2000	1.5000
マーカ	1.3000	1.4000
マーカンチリズム	1.2000
マーカンティリズム	1.2000
マーカンヒリズム	1.2000
マーカー	1.3000	1.4000
マーガリン	1.4000
マーガレット	1.5000
マーガレット・サンガー	1.2000
マーキュリー	1.4000	1.5000
マーキュロクロム	1.4000
マーキング	1.3000
マーク	1.3000
マークアップ	1.3000
マークアップ言語	1.3000
マークウィス	1.2000
マークトウェイン	1.2000
マーケッティング	1.3000
マーケット	1.1000	1.2000	1.3000	1.4000	1.5000
マーケットガーデン	1.4000
マーケットプライス	1.3000
マーケティング	1.3000
マーケティングコスト	1.3000
マーケティングリサーチ	1.3000
マーゲイ	1.5000
マーゲート	1.5000
マーサズビンヤード島	1.1000	1.2000	1.5000
マーサ・グレアム	1.2000
マーサー	1.2000
マーシャル	1.2000
マーシャルプラン	1.3000
マーシャル・マクルーハン	1.2000
マーシャル諸島	1.1000	1.2000	1.5000
マージナルコスト	1.1000	1.3000
マージャン	1.3000
マージョラム	1.4000	1.5000
マージン	1.3000
マーストン・ムーアの戦い	1.3000
マーセールズ	1.1000	1.2000	1.5000
マーチ	1.3000
マーチャンダイザー	1.2000
マーチャント	1.2000
マーチャントバンク	1.2000
マーティニ	1.4000
マーティーニ	1.4000
マート	1.4000
マートン	1.2000
マードック	1.2000
マーネス	1.2000
マーフィーの法則	1.3000
マーブル	1.4000	1.5000
マーブルケーキ	1.4000
マーベル	1.2000
マーマレード	1.4000
マーム	1.2000
マーメイド	1.2000
マーメード	1.2000
マーモセット	1.5000
マーモセット科	1.5000
マーモット	1.5000
マーラ	1.5000
マーラー	1.2000
マーラ属	1.5000
マーリアンハミナ	1.1000	1.2000	1.5000
マーリー	1.2000
マール	1.4000	1.5000
マールブルグウイルス	1.5000
マーレビッチ	1.2000
マーロウ	1.2000
ミ	1.1000	1.2000	1.3000	1.5000
ミイラ	1.5000
ミエリン	1.4000	1.5000
ミオグロビン	1.1000	1.4000	1.5000
ミオグロビン尿症	1.1000	1.5000
ミオシン	1.4000	1.5000
ミカヅキシマアジ	1.5000
ミカン	1.4000
ミカン科	1.5000
ミカ書	1.2000	1.3000
ミキサー	1.4000
ミキシング	1.3000
ミクサー	1.4000
ミクス	1.1000	1.3000
ミクソウイルス	1.5000
ミクリ	1.5000
ミクロスコープ	1.4000
ミクロソーム	1.5000
ミクロトーム	1.4000
ミクロネシア連邦	1.1000	1.2000	1.5000
ミクロフローラ	1.5000
ミクロホトメータ	1.4000
ミクロメーター	1.4000
ミクロン	1.1000
ミクロ経済学	1.3000
ミクワー	1.3000
ミケランジェロ	1.2000
ミケランジェロブオナローティ	1.2000
ミゲルデセルバンテス	1.2000
ミコナゾール	1.4000
ミサ	1.3000
ミサイル	1.4000
ミサイル監視船	1.4000
ミサゴ	1.5000
ミザントロープ	1.2000
ミシガン	1.1000	1.2000	1.3000	1.5000
ミシガン湖	1.5000
ミシシッピ	1.1000	1.2000	1.5000
ミシシッピ川	1.5000
ミシシッピ州	1.1000	1.2000	1.5000
ミシシッピ鰐	1.5000
ミシマオコゼ	1.5000
ミシュナー	1.3000
ミシン	1.4000
ミシン目	1.4000
ミジンコ	1.5000
ミジンコウキクサ	1.5000
ミジンコ亜綱	1.5000
ミス	1.1000	1.3000
ミスター	1.2000
ミスターレディー	1.2000
ミスティック川	1.2000
ミステイク	1.3000
ミステリ	1.3000
ミステリー	1.3000
ミステーク	1.3000
ミスト	1.5000
ミストラル	1.5000
ミストレス	1.2000
ミスプレイ	1.3000
ミスプレー	1.3000
ミズガルズ	1.3000
ミズキ	1.5000
ミズキ科	1.5000
ミズゴケ	1.5000
ミズナギドリ	1.5000
ミズナギドリ目	1.5000
ミズバショウ	1.5000
ミズムシ	1.5000
ミズーラ	1.1000	1.2000	1.5000
ミズーリ	1.1000	1.2000	1.3000	1.5000
ミズーリ協定	1.3000
ミセス	1.2000
ミセル	1.5000
ミソサザイ	1.5000
ミソハギ	1.5000
ミソハギ科	1.5000
ミソロジスト	1.2000
ミソロジー	1.2000
ミダゾラム	1.4000
ミッキー	1.2000
ミッキーマウス	1.5000
ミックス	1.1000	1.3000	1.4000	1.5000
ミックス粉	1.4000
ミッシュメタル	1.4000	1.5000
ミッション	1.2000	1.3000	1.4000
ミッシー	1.2000
ミッチェナー	1.2000
ミッチェル	1.2000
ミッチャム	1.2000
ミッテラン	1.2000
ミット	1.4000
ミットフォード	1.2000
ミッドアイアン	1.4000
ミッドウェー海戦	1.3000
ミッドウェー諸島	1.1000	1.2000	1.5000
ミッドナイト	1.1000
ミッドランド	1.1000	1.2000	1.5000
ミップス	1.1000
ミツガシワ	1.5000
ミツスイ	1.5000
ミツバチ	1.5000
ミツバチの州	1.1000	1.2000	1.5000
ミツバチの巣箱	1.4000
ミツバチ上科	1.5000
ミディ	1.3000	1.4000
ミディアム	1.1000	1.2000	1.5000
ミトコンドリア	1.5000
ミトリダテス	1.2000
ミトン	1.4000
ミドラーシュ	1.3000
ミドリムシ	1.5000
ミドル	1.1000	1.2000	1.3000	1.5000
ミドルクラス	1.2000
ミドルトン	1.2000
ミドルネーム	1.3000
ミナレット	1.4000
ミニ	1.4000
ミニアチュア	1.4000
ミニアチュール	1.4000
ミニオン	1.2000
ミニキャブ	1.4000
ミニコミ	1.3000
ミニコン	1.4000
ミニコンピューター	1.4000
ミニゴルフ	1.3000
ミニター	1.2000
ミニチュア	1.4000
ミニチュア・シュナウザー	1.5000
ミニチュア・ピンシャー	1.5000
ミニッツステーキ	1.4000
ミニバイク	1.4000
ミニマム	1.1000
ミニマリスト	1.2000
ミニマル	1.2000
ミニム	1.1000	1.3000
ミニヤーン	1.2000
ミニュアチュア	1.4000
ミニーマウス	1.5000
ミヌイット	1.2000
ミネアポリス	1.1000	1.2000	1.5000
ミネストローネ	1.4000
ミネソタ	1.1000	1.2000	1.5000
ミネラル	1.4000	1.5000
ミネラルウォーター	1.4000
ミネラルウオーター	1.4000
ミノカサゴ	1.5000
ミノキシジル	1.4000
ミノサイクリン	1.4000
ミノス	1.2000
ミノタウロス	1.2000
ミフウズラ科	1.5000
ミフェプリストーン	1.4000
ミミズ	1.5000
ミミズク	1.5000
ミミズトカゲ	1.5000
ミミック	1.2000
ミメーシス	1.3000
ミモザ	1.4000
ミャンマー	1.1000	1.2000	1.5000
ミャンマー語	1.2000	1.3000
ミャンマー連邦	1.1000	1.2000	1.5000
ミャー	1.5000
ミヤコグサ	1.5000
ミヤコドリ	1.5000
ミヤコドリ族	1.5000
ミヤマガラス	1.5000
ミヤマキンポウゲ	1.5000
ミヤマシトド	1.5000
ミュケナイ	1.1000	1.2000	1.5000
ミュゼット	1.4000
ミュッセ	1.2000
ミュラー	1.2000
ミュルダール	1.2000
ミュンヒハウゼン	1.2000
ミュンヒハウゼン症候群	1.1000	1.5000
ミュンヘン	1.1000	1.2000	1.5000
ミュー	1.3000
ミュージアム	1.4000
ミュージカル	1.3000
ミュージシャン	1.2000
ミュージック	1.3000
ミュージックホール	1.3000	1.4000
ミュージッシャン	1.2000
ミューズ	1.2000
ミュータント	1.2000	1.5000
ミューチュアルファンド	1.2000	1.3000
ミュール	1.4000
ミュー中間子	1.5000
ミュー粒子	1.5000
ミユビシギ	1.5000
ミョウバン	1.4000	1.5000
ミヨー	1.2000
ミラクル	1.1000	1.3000
ミラノ	1.1000	1.2000	1.5000
ミラボー	1.2000
ミラー	1.4000
ミリ	1.1000
ミリアンペア	1.1000
ミリアンペア計	1.4000
ミリオン	1.1000
ミリオンセラー	1.3000
ミリカン	1.2000
ミリグラム	1.1000
ミリスチン酸	1.4000	1.5000
ミリタリスト	1.2000
ミリタリズム	1.3000
ミリバール	1.1000
ミリボルト	1.1000
ミリミクロン	1.1000
ミリメータ	1.1000
ミリメートル	1.1000
ミリメートル波	1.1000	1.3000
ミリリットル	1.1000
ミリ秒	1.1000
ミル	1.1000	1.2000	1.4000
ミルウォーキー	1.1000	1.2000	1.5000
ミルク	1.4000
ミルクシェーク	1.4000
ミルクセーキ	1.4000
ミルクチョコレート	1.4000
ミルクホール	1.4000
ミルクポンチ	1.4000
ミルク川	1.5000
ミルズ	1.2000
ミルトン	1.2000
ミルナ	1.5000
ミルボード	1.4000	1.5000
ミルラ	1.5000
ミルン	1.2000
ミレニアム	1.1000
ミレー	1.2000
ミレース	1.2000
ミロ	1.5000
ミンク	1.4000	1.5000
ミンクのコート	1.4000
ミンク鯨	1.5000
ミンコフスキー	1.2000
ミンスク	1.1000	1.2000	1.5000
ミンストレルショー	1.2000	1.3000
ミンチパイ	1.4000
ミント	1.4000
ミントジュレップ	1.4000
ミントソース	1.4000
ミンドロ島	1.1000	1.2000	1.5000
ミンネ	1.3000
ミーアキャット	1.5000
ミース・ファン・デル・ローエ	1.2000
ミーティング	1.2000
ミート	1.4000
ミートボール	1.4000
ミートローフ	1.4000
ミード	1.2000
ミード湖	1.4000
ミーニー	1.2000
ミーム	1.3000
ミール	1.4000
ミールワーム	1.5000
ミーンズテスト	1.3000
ムアッジン	1.2000
ムカシガエル科	1.5000
ムカシトカゲ	1.5000
ムカラ	1.1000	1.2000	1.5000
ムギワラギク	1.5000
ムクゲ	1.5000
ムクロジ	1.5000
ムクロジ目	1.5000
ムクロジ科	1.5000
ムコ多糖類	1.4000	1.5000
ムサカ	1.4000
ムシ	1.5000
ムシトリスミレ	1.5000
ムシトリナデシコ	1.5000
ムジアル	1.2000
ムジナモ	1.5000
ムジャーヒディーン	1.2000
ムスカリ	1.5000
ムスタング	1.5000
ムチ	1.4000
ムチン	1.4000	1.5000
ムッシュー	1.2000
ムッソリーニ	1.2000
ムッター	1.2000
ムトン	1.4000
ムナジロゴジュウカラ	1.5000
ムネアカコウカンチョウ	1.5000
ムネアカゴジュウカラ	1.5000
ムハンマドアリー	1.2000
ムババネ	1.1000	1.2000	1.5000
ムバラク	1.2000
ムフティー	1.2000	1.4000
ムベヤ	1.1000	1.2000	1.5000
ムラサキ	1.5000
ムラサキツバメ	1.5000
ムラサキツユクサ属	1.5000
ムラサキハシドイ	1.5000
ムラサキマシコ	1.5000
ムラート	1.2000
ムリリョ	1.2000
ムルマンスク	1.1000	1.2000	1.5000
ムルン	1.1000	1.2000	1.5000
ムロアジ	1.5000
ムンク	1.2000
ムーア人	1.2000
ムーサ	1.2000
ムース	1.4000
ムーズ	1.3000	1.5000
ムーディ	1.2000
ムートン	1.4000
ムード	1.1000	1.3000	1.5000
ムーバー	1.2000
ムービー	1.3000
ムービーカメラ	1.4000
ムービーキャメラ	1.4000
ムーブメント	1.3000	1.4000
ムームー	1.4000
ムール貝	1.4000	1.5000
ムーン	1.2000	1.5000
ムーンウォーク	1.3000
ムーンライター	1.2000
ムーンライト	1.5000
ムーヴィー	1.3000
ムーヴィーカメラ	1.4000
ムーヴメント	1.3000
メアリーピックフォード	1.2000
メアリー・ステュアート	1.2000
メイア	1.2000
メイカー	1.2000
メイス	1.4000	1.5000
メイズ	1.2000
メイド	1.2000
メイフラワー号	1.4000
メイヤー	1.2000
メイラー	1.2000
メイル	1.3000
メイルオーダー	1.3000
メインオフィス	1.4000
メインコース	1.4000
メインストリート	1.4000
メインテナンス	1.3000
メインディッシュ	1.4000
メインデッキ	1.4000
メインフレーム	1.4000
メインボード	1.4000
メカ	1.3000	1.4000	1.5000
メカジキ	1.4000	1.5000
メカニクス	1.3000
メカニスト	1.2000
メカニズム	1.3000	1.4000	1.5000
メカニックス	1.3000
メガサイクル	1.1000
メガテリウム	1.5000
メガデス	1.1000	1.3000
メガトン	1.1000
メガトン爆弾	1.4000
メガネ	1.4000
メガバイト	1.1000
メガビット	1.1000
メガフロップ	1.1000
メガフロップス	1.1000
メガヘルツ	1.1000
メガホン	1.4000
メガロサウルス	1.5000
メガロポリス	1.1000	1.2000	1.5000
メキシコ	1.1000	1.2000	1.5000
メキシコマシコ	1.5000
メキシコ人	1.2000
メキシコ合衆国	1.1000	1.2000	1.5000
メキシコ湾	1.5000
メキシコ革命	1.3000
メキシレチン	1.4000
メキャベツ	1.5000
メギ科	1.5000
メクラウナギ	1.5000
メクリジン	1.4000
メゲストロール	1.4000	1.5000
メコン川	1.5000
メサ	1.1000	1.2000	1.5000
メシェド	1.1000	1.2000	1.5000
メジャリング	1.3000
メジャー	1.2000	1.4000
メジャーカップ	1.4000
メジャースート	1.4000
メジャーリーガー	1.2000
メジャーリーグ	1.2000
メジャーリーグクラブ	1.2000
メジャーリーグチーム	1.2000
メス	1.4000	1.5000
メスカリン	1.4000
メスカル	1.5000
メスキート	1.5000
メスシリンダー	1.4000
メスジャケット	1.4000
メストラノール	1.4000	1.5000
メスバウアー	1.2000
メスメル	1.2000
メズーザー	1.3000
メセン	1.5000
メソアメリカ	1.1000	1.2000	1.5000
メソジスト	1.2000
メソジスト教会	1.2000
メソッド	1.3000
メソヒップス	1.5000
メソポタミア	1.1000	1.2000	1.5000
メソード	1.3000
メゾソプラノ	1.2000	1.3000
メゾチント	1.4000
メゾネット	1.4000
メゾン	1.4000
メタカロン	1.4000
メタクリル酸	1.4000	1.5000
メタコリン	1.4000
メタセコイア	1.5000
メタデータ	1.2000
メタドン	1.4000
メタノール	1.4000	1.5000
メタファ	1.3000
メタファー	1.3000
メタプロテレノール	1.4000
メタル	1.4000	1.5000
メタルウッド	1.4000
メタルビタール	1.4000
メタン	1.4000	1.5000
メタンフェタミン	1.4000
メタン菌	1.5000
メタール	1.4000	1.5000
メタ数学	1.3000
メタ燐酸	1.4000	1.5000
メタ言語	1.3000
メダウォア	1.2000
メダリスト	1.2000
メダル	1.3000
メダン	1.1000	1.2000	1.5000
メチオニン	1.4000	1.5000
メチシリン	1.4000
メチル	1.4000	1.5000
メチルアルコール	1.4000	1.5000
メチルエチルケトン	1.4000	1.5000
メチルテストステロン	1.4000	1.5000
メチルドパ	1.4000
メチル基	1.4000	1.5000
メチレン	1.4000	1.5000
メチレンブルー	1.4000	1.5000
メッカ	1.1000	1.2000	1.5000
メッキ	1.4000
メッシナ	1.1000	1.2000	1.5000
メッシュ	1.1000
メッシーナ海峡	1.5000
メッセ	1.3000
メッセイジ	1.3000
メッセンジャ	1.2000
メッセンジャー	1.2000
メッセンジャー・ボーイ	1.2000
メッセージ	1.3000
メッセージカード	1.3000
メッチェン	1.2000
メッテルニヒ	1.2000
メット	1.4000
メティカル	1.1000
メディア	1.3000
メディカルサイエンス	1.3000
メディカルスクール	1.2000
メディカルソーシャルワーカー	1.2000
メディシン	1.4000
メディシンボール	1.4000
メディチ	1.2000
メデリン	1.1000	1.2000	1.5000
メトカルバモール	1.4000
メトトレキサート	1.4000
メトプロロール	1.4000
メトホルミン	1.4000
メトラゾール	1.4000
メトロ	1.4000
メトロニダゾール	1.4000
メトロノーム	1.4000
メトロポリス	1.2000
メドック	1.4000
メドフォード	1.1000	1.2000	1.5000
メドレー	1.3000
メドロキシプロゲステロン	1.4000	1.5000
メナジオン	1.4000	1.5000
メニエール	1.2000
メニエール病	1.1000	1.5000
メニュ	1.3000
メニュー	1.3000
メニューイン	1.2000
メニンガー	1.2000
メヌエット	1.3000
メヌケ	1.4000	1.5000
メヌー	1.3000
メネジメント	1.2000	1.3000
メノッティ	1.2000
メノナイト	1.2000
メノミニー川	1.2000	1.3000
メバル	1.5000
メパクリン	1.4000
メヒカリ	1.1000	1.2000	1.5000
メヒシバ	1.5000
メフィストフェレス	1.2000
メフェナム酸	1.4000
メフェニトイン	1.4000
メフォバルビタール	1.4000
メフロキン	1.4000
メプロバメート	1.4000
メベンダゾール	1.4000
メペリジン	1.4000
メメント・モリ	1.3000
メモ	1.3000
メモランダム	1.3000
メモリ	1.3000	1.4000
メモリアクセス	1.4000
メモリアルパーク	1.1000	1.2000	1.5000
メモリキャッシュ	1.4000
メモリチップ	1.4000
メモリー	1.3000	1.4000
メモリ割り当て	1.3000
メモ帳	1.4000	1.5000
メラトニン	1.5000
メラニン	1.4000	1.5000
メラニン沈着	1.1000	1.5000
メラニン細胞	1.5000
メラニン細胞刺激ホルモン	1.4000	1.5000
メラネシア	1.1000	1.2000	1.5000
メラノーマ	1.1000	1.5000
メラミン	1.4000	1.5000
メラミン樹脂	1.4000	1.5000
メランコリア	1.1000	1.3000	1.5000
メランコリー	1.1000	1.3000	1.5000
メランヒトン	1.2000
メリウェザー・ルイス	1.2000
メリケン	1.5000
メリケン粉	1.4000
メリダ	1.1000	1.2000	1.5000
メリッサ	1.5000
メリット	1.1000	1.3000
メリットクラジー	1.2000	1.3000
メリディアン	1.1000	1.2000	1.5000
メリヤス編み	1.4000
メリンス	1.4000
メリーランド	1.1000	1.2000	1.5000
メルカトル	1.2000
メルカトル図法	1.4000
メルカプトプリン	1.4000
メルクス	1.2000
メルクマール	1.3000
メルクリアリス	1.5000
メルクーリ	1.2000
メルゲンターラー	1.2000
メルバ	1.2000
メルバトースト	1.4000
メルヒェン	1.3000
メルヒオール	1.2000
メルファラン	1.4000
メルヘン	1.3000
メルポメネ	1.2000
メルルーサ	1.4000	1.5000
メルロー	1.4000	1.5000
メルヴィル・デューイ	1.2000
メルヴィン・カルヴィン	1.2000
メレンゲ	1.4000
メロゾイト	1.5000
メロディ	1.3000
メロディー	1.3000
メロデー	1.3000
メロドラマ	1.3000
メロン	1.2000	1.4000	1.5000
メン	1.3000
メンケン	1.2000
メンシェヴィキ	1.2000
メンス	1.3000	1.5000
メンズストア	1.4000
メンタルテスト	1.3000
メンタルヘルス	1.1000	1.5000
メンチ	1.4000
メンテ	1.3000
メンテナンス	1.3000
メンデル	1.2000
メンデルスゾーン	1.2000
メンデル説	1.3000
メンデレビウム	1.4000	1.5000
メンデレーエフ	1.2000
メントール	1.4000
メンバ	1.1000	1.2000
メンバシップ	1.1000	1.5000
メンバー	1.1000	1.2000	1.5000
メンバーシップ	1.1000	1.5000
メンフィス	1.1000	1.2000	1.5000
メー	1.1000	1.3000
メーカ	1.2000
メーカー	1.2000
メークイン	1.2000
メーザー	1.4000
メースフィールド	1.2000
メーソンシティー	1.1000	1.2000	1.5000
メータ	1.1000	1.4000
メーター	1.1000	1.4000
メーテルリンク	1.2000
メーデー	1.1000
メートランド	1.2000
メートル	1.1000	1.4000
メートル法	1.1000
メード	1.2000
メープルシロップ	1.4000
メーメル	1.1000	1.2000	1.5000
メール	1.3000
メールオーダー	1.3000
メールヒェン	1.3000
メールボックス	1.4000
メール交換	1.3000
メーン	1.1000	1.2000	1.4000	1.5000
メーンオフィス	1.4000
メーンコース	1.4000
メーンストリート	1.4000
メーン州	1.1000	1.2000	1.5000
モア	1.2000	1.5000
モアス島	1.2000
モアレ	1.4000
モア科	1.5000
モイニハン	1.2000
モイライ	1.2000
モウセンゴケ	1.5000
モウセンゴケ科	1.5000
モエギタケ科	1.5000
モカ	1.4000	1.5000
モカション	1.4000
モカシン	1.4000
モガディシオ	1.1000	1.2000	1.5000
モクセイソウ	1.5000
モクセイ科	1.5000
モクレン亜綱	1.5000
モクレン科	1.5000
モグラ	1.5000
モグラ目	1.5000
モグリウミツバメ科	1.5000
モケット	1.4000
モサド	1.2000
モサンデル	1.2000
モザイク	1.3000	1.4000
モザイク現象	1.1000	1.5000
モザイク病	1.1000	1.5000
モザイック	1.4000
モザンビーク海峡	1.5000
モシャブ	1.2000
モジュレーション	1.3000
モジュール	1.4000
モスク	1.4000
モスクワ	1.1000	1.2000	1.5000
モスクワ大公国	1.1000	1.2000	1.5000
モスケ	1.4000
モスフロックス	1.5000
モスリン	1.4000
モズ	1.5000
モダニスト	1.2000
モダニズム	1.1000	1.3000	1.4000
モダニティー	1.1000	1.3000
モダリティー	1.1000
モダンジャズ	1.3000
モダンダンス	1.3000
モダンバレエ	1.3000
モダンバレー	1.3000
